source_label_class_name,source_dataset_source,target_label_class_name,target_dataset_source,kingdom,phylum,order,family,genus,species,round,foliose,phaceloid,encrusting,brain,oval,branching,submassive,corymbose,massive,free_living,tubular,cup_coral,plating,external_polyps,columnar,solitary,arborescent,meandroid,tabular,lobed_brain,bushy,fleshy,digitate,dead,bleached,algae,background,anthropogenic,trash,transect,macroalgae,dark,class,human,sand,hard_substrate
non-scleractinian,mermaid,,,animalia,cnidaria,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE
nudibranch,mermaid,,,animalia,mollusca,nudibranchia,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,gastropoda,FALSE,FALSE,FALSE
nutrient indicator algae,mermaid,,,none,none,none,none,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE
obscured,mermaid,background,coralscapes_v2,none,none,none,none,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE
oceana,mermaid,,,plantae,not_given,alismatales,cymodoceaceae,oceana,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE
oceana serrulata,mermaid,,,plantae,not_given,alismatales,cymodoceaceae,oceana,oceana_serrulata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE
octocorallia,mermaid,,,animalia,cnidaria,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,octocorallia,FALSE,FALSE,FALSE
oculina,mermaid,,,animalia,cnidaria,scleractinia,oculinidae,oculina,not_given,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
oculina arbuscula,mermaid,,,animalia,cnidaria,scleractinia,oculinidae,oculina,oculina_arbuscula,not_given,FALSE,FALSE,FALSE,not_given,not_given,TRUE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
oculina diffusa,mermaid,,,animalia,cnidaria,scleractinia,oculinidae,oculina,oculina_diffusa,not_given,FALSE,FALSE,FALSE,not_given,not_given,TRUE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
oculina patagonica,mermaid,,,animalia,cnidaria,scleractinia,oculinidae,oculina,oculina_patagonica,not_given,FALSE,FALSE,TRUE,not_given,not_given,TRUE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
oculina varicosa,mermaid,,,animalia,cnidaria,scleractinia,oculinidae,oculina,oculina_varicosa,not_given,FALSE,FALSE,FALSE,not_given,not_given,TRUE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
oculinidae,mermaid,,,animalia,cnidaria,scleractinia,oculinidae,not_given,not_given,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
orbicella,mermaid,,,animalia,cnidaria,scleractinia,merulinidae,orbicella,not_given,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,TRUE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
orbicella annularis,mermaid,,,animalia,cnidaria,scleractinia,merulinidae,orbicella,orbicella_annularis,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,TRUE,not_given,FALSE,FALSE,not_given,FALSE,TRUE,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
orbicella faveolata,mermaid,,,animalia,cnidaria,scleractinia,merulinidae,orbicella,orbicella_faveolata,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,FALSE,TRUE,not_given,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,not_given,not_given,not_given,not_given,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
orbicella franksi,mermaid,,,animalia,cnidaria,scleractinia,merulinidae,orbicella,orbicella_franksi,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
other,mermaid,,,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given
other invertebrates,mermaid,invertebrate,mermaid,animalia,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE
oulastrea,mermaid,,,animalia,cnidaria,scleractinia,oulastreidae,oulastrea,not_given,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
oulophyllia,mermaid,,,animalia,cnidaria,scleractinia,merulinidae,oulophyllia,not_given,FALSE,FALSE,not_given,not_given,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
oxypora,mermaid,,,animalia,cnidaria,scleractinia,lobophylliidae,oxypora,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
oxypora echinata,mermaid,,,animalia,cnidaria,scleractinia,lobophylliidae,oxypora,oxypora_echinata,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
pachyrhynchia,mermaid,,,animalia,cnidaria,leptothecata,aglaopheniidae,pachyrhynchia,pachyrhynchia_cupressina,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hydrozoa,FALSE,FALSE,FALSE
pachyrhynchia cuppressina,mermaid,,,animalia,cnidaria,leptothecata,aglaopheniidae,pachyrhynchia,pachyrhynchia_cupressina,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hydrozoa,FALSE,FALSE,FALSE
pachyseris,mermaid,,,animalia,cnidaria,scleractinia,agariciidae,pachyseris,not_given,not_given,TRUE,FALSE,not_given,not_given,not_given,not_given,not_given,FALSE,not_given,not_given,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
padina,mermaid,,,not_given,ochrophyta,dictyotales,dictyotaceae,padina,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,phaeophyceae,FALSE,FALSE,FALSE
padina antillarum,mermaid,,,not_given,ochrophyta,dictyotales,dictyotaceae,padina,padina_antillarum,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,phaeophyceae,FALSE,FALSE,FALSE
padina boergesenii,mermaid,,,not_given,ochrophyta,dictyotales,dictyotaceae,padina,padina_boergesenii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,phaeophyceae,FALSE,FALSE,FALSE
palauastrea,mermaid,,,animalia,cnidaria,scleractinia,astrocoeniidae,palauastrea,not_given,not_given,FALSE,FALSE,FALSE,not_given,not_given,TRUE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
palisada,mermaid,,,plantae,rhodophyta,ceramiales,rhodomelaceae,palisada,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,florideophyceae,FALSE,FALSE,FALSE
palythoa,mermaid,,,animalia,cnidaria,zoantharia,sphenopidae,palythoa,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
palythoa caesia,mermaid,,,animalia,cnidaria,zoantharia,sphenopidae,palythoa,palythoa_caesia,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
palythoa caribaeorum,mermaid,,,animalia,cnidaria,zoantharia,sphenopidae,palythoa,palythoa_caribaeorum,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
palythoa heliodiscus,mermaid,,,animalia,cnidaria,zoantharia,sphenopidae,palythoa,palythoa_heliodiscus,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
palythoa tuberculosa,mermaid,,,animalia,cnidaria,zoantharia,sphenopidae,palythoa,palythoa_tuberculosa,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
paraclavarina,mermaid,,,animalia,cnidaria,scleractinia,merulinidae,paraclavarina,not_given,not_given,FALSE,FALSE,FALSE,not_given,not_given,TRUE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
paracyathus,mermaid,,,animalia,cnidaria,scleractinia,caryophylliidae,paracyathus,not_given,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,TRUE,not_given,FALSE,not_given,TRUE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
paragoniastrea,mermaid,,,animalia,cnidaria,scleractinia,merulinidae,paragoniastrea,not_given,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
paragoniastrea russelli,mermaid,,,animalia,cnidaria,scleractinia,merulinidae,paragoniastrea,paragoniastrea_russelli,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
paramontastraea,mermaid,,,animalia,cnidaria,scleractinia,merulinidae,paramontastraea,not_given,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
paramontastraea peresi,mermaid,,,animalia,cnidaria,scleractinia,merulinidae,paramontastraea,paramontastraea_peresi,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
parascolymia,mermaid,,,animalia,cnidaria,scleractinia,lobophylliidae,parascolymia,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
pavona,mermaid,pavona alive,coralscapes_v2,animalia,cnidaria,scleractinia,agariciidae,pavona,not_given,FALSE,not_given,FALSE,not_given,not_given,FALSE,not_given,not_given,FALSE,not_given,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
pavona bipartita,mermaid,,,animalia,cnidaria,scleractinia,agariciidae,pavona,pavona_bipartita,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
pavona cactus,mermaid,,,animalia,cnidaria,scleractinia,agariciidae,pavona,pavona_cactus,FALSE,not_given,FALSE,not_given,not_given,FALSE,not_given,not_given,FALSE,not_given,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
pavona clavus,mermaid,,,animalia,cnidaria,scleractinia,agariciidae,pavona,pavona_clavus,FALSE,not_given,FALSE,not_given,not_given,FALSE,not_given,not_given,not_given,TRUE,FALSE,FALSE,FALSE,not_given,FALSE,TRUE,FALSE,FALSE,not_given,not_given,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
pavona decussata,mermaid,,,animalia,cnidaria,scleractinia,agariciidae,pavona,pavona_decussata,FALSE,not_given,FALSE,not_given,not_given,FALSE,not_given,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
pavona duerdeni,mermaid,,,animalia,cnidaria,scleractinia,agariciidae,pavona,pavona_duerdeni,FALSE,not_given,FALSE,not_given,not_given,FALSE,not_given,not_given,not_given,TRUE,FALSE,FALSE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,not_given,not_given,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
pavona explanulata,mermaid,,,animalia,cnidaria,scleractinia,agariciidae,pavona,pavona_explanulata,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
pavona maldivensis,mermaid,,,animalia,cnidaria,scleractinia,agariciidae,pavona,pavona_maldivensis,FALSE,not_given,FALSE,not_given,not_given,FALSE,not_given,not_given,FALSE,not_given,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
pavona varians,mermaid,,,animalia,cnidaria,scleractinia,agariciidae,pavona,pavona_varians,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
pavona venosa,mermaid,,,animalia,cnidaria,scleractinia,agariciidae,pavona,pavona_venosa,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
pectinia,mermaid,,,animalia,cnidaria,scleractinia,merulinidae,pectinia,not_given,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
pectiniidae,mermaid,,,animalia,cnidaria,scleractinia,pectiniidae,not_given,not_given,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
penicillus,mermaid,,,plantae,chlorophyta,bryopsidales,udoteaceae,penicillus,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ulvophyceae,FALSE,FALSE,FALSE
penicilus,mermaid,penicillus,mermaid,plantae,chlorophyta,bryopsidales,udoteaceae,penicillus,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ulvophyceae,FALSE,FALSE,FALSE
petrosiidae,mermaid,,,animalia,porifera,haplosclerida,petrosiidae,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,demospongiae,FALSE,FALSE,FALSE
petrosia,mermaid,,,animalia,porifera,haplosclerida,petrosiidae,petrosia,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,demospongiae,FALSE,FALSE,FALSE
peyssonnelia,mermaid,,,not_given,rhodophyta,peyssonneliales,peyssonneliaceae,peyssonnelia,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,florideophyceae,FALSE,FALSE,FALSE
peyssonneliaceae,mermaid,,,not_given,rhodophyta,peyssonneliales,peyssonneliaceae,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,florideophyceae,FALSE,FALSE,FALSE
