source_label_class_name,source_dataset_source,target_label_class_name,target_dataset_source,kingdom,phylum,order,family,genus,species,round,corymbose,brain,oval,massive,fleshy,encrusting,bushy,foliose,columnar,solitary,cup_coral,submassive,external_polyps,branching,plating,tubular,meandroid,lobed_brain,arborescent,digitate,free_living,phaceloid,tabular,bleached,algae,background,anthropogenic,trash,transect,transect_line,macroalgae,dark,class,human,sand,hard_substrate,live
meandering coral alive,coralscapes_v2,,,animalia,cnidaria,scleractinia,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,TRUE,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
meandering alive,coralscapes,meandering coral alive,coralscapes_v2,animalia,cnidaria,scleractinia,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,TRUE,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
meandering coral bleached,coralscapes_v2,,,animalia,cnidaria,scleractinia,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,TRUE,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,not_given,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
meandering bleached,coralscapes,meandering coral bleached,coralscapes_v2,animalia,cnidaria,scleractinia,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,TRUE,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,not_given,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
meandering coral dead,coralscapes_v2,,,animalia,cnidaria,scleractinia,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,TRUE,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,not_given,FALSE
meandering dead,coralscapes,meandering coral dead,coralscapes_v2,animalia,cnidaria,scleractinia,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,TRUE,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,not_given,FALSE
millepora,coralscapes_v2,,,animalia,cnidaria,anthoathecata,milleporidae,millepora,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hydrozoa,FALSE,FALSE,FALSE,TRUE
millepora,coralscapes,millepora,coralscapes_v2,animalia,cnidaria,anthoathecata,milleporidae,millepora,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hydrozoa,FALSE,FALSE,FALSE,TRUE
millepora bleached,coralscapes_v2,,,animalia,cnidaria,anthoathecata,milleporidae,millepora,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hydrozoa,FALSE,FALSE,FALSE,TRUE
millepora dead,coralscapes_v2,,,animalia,cnidaria,anthoathecata,milleporidae,millepora,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hydrozoa,FALSE,FALSE,not_given,FALSE
other animal,coralscapes_v2,,,animalia,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,TRUE
other animal,coralscapes,other animal,coralscapes_v2,animalia,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,TRUE
other coral alive,coralscapes_v2,,,animalia,cnidaria,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,TRUE
other coral alive,coralscapes,other coral alive,coralscapes_v2,animalia,cnidaria,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,TRUE
other coral bleached,coralscapes_v2,,,animalia,cnidaria,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,TRUE
other coral bleached,coralscapes,other coral bleached,coralscapes_v2,animalia,cnidaria,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,TRUE
other coral dead,coralscapes_v2,,,animalia,cnidaria,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE
other coral dead,coralscapes,other coral dead,coralscapes_v2,animalia,cnidaria,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE
pavona alive,coralscapes_v2,,,animalia,cnidaria,scleractinia,agariciidae,pavona,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,TRUE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
pavona bleached,coralscapes_v2,,,animalia,cnidaria,scleractinia,agariciidae,pavona,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,TRUE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,FALSE,not_given,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
pavona dead,coralscapes_v2,,,animalia,cnidaria,scleractinia,agariciidae,pavona,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,TRUE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,not_given,FALSE
brain coral alive,coralscapes_v2,,,animalia,cnidaria,scleractinia,not_given,not_given,not_given,FALSE,FALSE,TRUE,FALSE,TRUE,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,not_given,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
brain coral bleached,coralscapes_v2,,,animalia,cnidaria,scleractinia,not_given,not_given,not_given,FALSE,FALSE,TRUE,FALSE,TRUE,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,not_given,FALSE,FALSE,not_given,not_given,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
brain coral dead,coralscapes_v2,,,animalia,cnidaria,scleractinia,not_given,not_given,not_given,FALSE,FALSE,TRUE,FALSE,TRUE,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,not_given,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,not_given,FALSE
pocillopora alive,coralscapes_v2,,,animalia,cnidaria,scleractinia,pocilloporidae,pocillopora,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
pocillopora alive,coralscapes,pocillopora alive,coralscapes_v2,animalia,cnidaria,scleractinia,pocilloporidae,pocillopora,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
pocillopora bleached,coralscapes_v2,,,animalia,cnidaria,scleractinia,pocilloporidae,pocillopora,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
pocillopora dead,coralscapes_v2,,,animalia,cnidaria,scleractinia,pocilloporidae,pocillopora,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,not_given,FALSE
porites alive,coralscapes_v2,,,animalia,cnidaria,scleractinia,poritidae,porites,not_given,FALSE,not_given,not_given,FALSE,TRUE,FALSE,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
porites bleached,coralscapes_v2,,,animalia,cnidaria,scleractinia,poritidae,porites,not_given,FALSE,not_given,not_given,FALSE,TRUE,FALSE,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,not_given,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
porites dead,coralscapes_v2,,,animalia,cnidaria,scleractinia,poritidae,porites,not_given,FALSE,not_given,not_given,FALSE,TRUE,FALSE,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,not_given,FALSE
goniopora alive,coralscapes_v2,goniopora,mermaid,animalia,cnidaria,scleractinia,poritidae,goniopora,not_given,FALSE,FALSE,FALSE,FALSE,TRUE,not_given,FALSE,not_given,not_given,not_given,FALSE,FALSE,not_given,TRUE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
goniopora dead,coralscapes_v2,,,animalia,cnidaria,scleractinia,poritidae,goniopora,not_given,FALSE,FALSE,FALSE,FALSE,TRUE,not_given,FALSE,not_given,not_given,not_given,FALSE,FALSE,not_given,TRUE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,not_given,FALSE
rubble,coralscapes_v2,,,none,none,none,none,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,not_given,not_given,FALSE
rubble,coralscapes,rubble,coralscapes_v2,none,none,none,none,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,not_given,not_given,FALSE
sand,coralscapes_v2,,,none,none,none,none,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,TRUE,FALSE,FALSE
sand,coralscapes,sand,coralscapes_v2,none,none,none,none,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,TRUE,FALSE,FALSE
sea cucumber,coralscapes_v2,,,animalia,echinodermata,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,holothuroidea,FALSE,FALSE,FALSE,TRUE
sea cucumber,coralscapes,sea cucumber,coralscapes_v2,animalia,echinodermata,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,holothuroidea,FALSE,FALSE,FALSE,TRUE
sea urchin,coralscapes_v2,,,animalia,echinodermata,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,echinoidea,FALSE,FALSE,FALSE,TRUE
sea urchin,coralscapes,sea urchin,coralscapes_v2,animalia,echinodermata,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,echinoidea,FALSE,FALSE,FALSE,TRUE
seagrass,coralscapes_v2,,,plantae,not_given,alismatales,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE
seagrass,coralscapes,seagrass,coralscapes_v2,plantae,not_given,alismatales,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE
seriatopora alive,coralscapes_v2,,,animalia,cnidaria,scleractinia,pocilloporidae,seriatopora,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
seriatopora bleached,coralscapes_v2,,,animalia,cnidaria,scleractinia,pocilloporidae,seriatopora,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
seriatopora dead,coralscapes_v2,,,animalia,cnidaria,scleractinia,pocilloporidae,seriatopora,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,not_given,FALSE
soft coral (malacalcyonacea) alive,coralscapes_v2,,,animalia,cnidaria,malacalcyonacea,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,octocorallia,FALSE,FALSE,FALSE,TRUE
soft coral (malacalcyonacea) bleached,coralscapes_v2,,,animalia,cnidaria,malacalcyonacea,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,octocorallia,FALSE,FALSE,FALSE,TRUE
fungiidae alive,coralscapes_v2,,,animalia,cnidaria,scleractinia,fungiidae,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
fungiidae bleached,coralscapes_v2,,,animalia,cnidaria,scleractinia,fungiidae,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
fungiidae dead,coralscapes_v2,,,animalia,cnidaria,scleractinia,fungiidae,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,not_given,FALSE
cirrhipathes,coralscapes_v2,,,animalia,cnidaria,antipatharia,antipathidae,cirrhipathes,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
sponge,coralscapes_v2,,,animalia,porifera,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,TRUE
sponge,coralscapes,sponge,coralscapes_v2,animalia,porifera,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,TRUE
stylophora alive,coralscapes_v2,,,animalia,cnidaria,scleractinia,pocilloporidae,stylophora,not_given,not_given,FALSE,not_given,not_given,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
stylophora alive,coralscapes,stylophora alive,coralscapes_v2,animalia,cnidaria,scleractinia,pocilloporidae,stylophora,not_given,not_given,FALSE,not_given,not_given,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
stylophora bleached,coralscapes_v2,,,animalia,cnidaria,scleractinia,pocilloporidae,stylophora,not_given,not_given,FALSE,not_given,not_given,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,not_given,not_given,not_given,not_given,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
stylophora dead,coralscapes_v2,,,animalia,cnidaria,scleractinia,pocilloporidae,stylophora,not_given,not_given,FALSE,not_given,not_given,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,not_given,FALSE
table acropora alive,coralscapes_v2,,,animalia,cnidaria,scleractinia,acroporidae,acropora,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE,TRUE
