,Label ID,Num Annotations,Num Images,Source ID
0,81,2,1,s4895
1,82,13077,586,s4895
2,84,9754,509,s4895
3,88,1,1,s4895
4,96,1997,373,s4895
5,101,2209,279,s4895
6,103,442,308,s4895
7,131,217,37,s4895
8,142,1,1,s4895
9,180,81,58,s4895
10,184,4,4,s4895
11,434,3,1,s4895
12,435,85,28,s4895
13,436,2,1,s4895
14,438,71,9,s4895
15,440,5,2,s4895
16,442,23,3,s4895
17,443,1,1,s4895
18,446,36,3,s4895
19,450,85,19,s4895
20,465,1,1,s4895
21,503,8,3,s4895
22,584,5,3,s4895
23,1034,2,1,s4895
24,1164,3,1,s4895
25,1324,29,14,s4895
26,1325,1,1,s4895
27,1333,19,4,s4895
28,1342,124,27,s4895
29,1647,73,32,s4895
30,1807,5018,369,s4895
31,1854,9,5,s4895
32,1860,1,1,s4895
33,1863,2,2,s4895
34,1865,7,4,s4895
35,1866,1,1,s4895
36,1867,3,2,s4895
37,1980,9,6,s4895
38,2185,2,2,s4895
39,2201,7,2,s4895
40,2210,25,2,s4895
41,2217,29,5,s4895
42,2498,4,1,s4895
43,3324,9,7,s4895
44,3383,12,7,s4895
45,4404,1,1,s4895
0,82,27,1,s4902
1,102,1,1,s4902
2,3535,2,1,s4902
0,81,815,356,s4904
1,82,11999,623,s4904
2,84,1305,271,s4904
3,96,1,1,s4904
4,101,134,93,s4904
5,102,368,228,s4904
6,110,8,7,s4904
7,111,3,3,s4904
8,113,14,14,s4904
9,138,1403,383,s4904
10,142,2,2,s4904
11,197,1,1,s4904
12,429,1726,455,s4904
13,435,6,6,s4904
14,503,2517,435,s4904
15,532,57,46,s4904
16,556,8,5,s4904
17,1369,2,2,s4904
18,1374,11,6,s4904
19,1376,5,5,s4904
20,1378,1,1,s4904
21,1385,19,13,s4904
22,1390,3,3,s4904
23,1457,27,15,s4904
24,1647,46,42,s4904
25,1742,39,28,s4904
26,1772,2,1,s4904
27,1781,4,4,s4904
28,1788,3,3,s4904
29,1976,3,1,s4904
30,1980,17,17,s4904
31,2023,1,1,s4904
32,2418,2,1,s4904
33,2543,1577,462,s4904
34,2962,3,3,s4904
35,4328,242,59,s4904
36,5928,159,81,s4904
37,7537,3,3,s4904
0,82,82259,137,s4906
1,84,7058,132,s4906
2,89,21867,137,s4906
3,98,56,37,s4906
4,101,7362,132,s4906
5,102,1,1,s4906
6,105,7,7,s4906
7,133,1,1,s4906
8,222,1,1,s4906
9,429,1,1,s4906
10,436,4,1,s4906
11,438,36,17,s4906
12,440,1,1,s4906
13,442,1,1,s4906
14,444,13097,121,s4906
15,446,619,80,s4906
16,449,6,5,s4906
17,450,39,16,s4906
18,451,4,2,s4906
19,519,21,3,s4906
20,527,1,1,s4906
21,1827,270,75,s4906
22,2533,3386,110,s4906
23,3954,2,1,s4906
24,5306,177,41,s4906
25,5555,21,3,s4906
26,5951,12,10,s4906
27,5952,5,3,s4906
28,6694,685,125,s4906
0,84,26230,576,s4909
1,94,3,2,s4909
2,102,9,6,s4909
3,302,1,1,s4909
4,311,2,1,s4909
5,337,52,24,s4909
6,338,5,2,s4909
7,340,4,2,s4909
8,344,17,9,s4909
9,360,2,2,s4909
10,523,238,75,s4909
11,2042,127,27,s4909
12,2567,41,18,s4909
13,3014,112,57,s4909
14,3359,434,74,s4909
15,3401,6,5,s4909
16,4127,12,6,s4909
17,5306,691,270,s4909
18,7035,18,14,s4909
19,7043,269,44,s4909
0,82,161,33,s4915
1,84,300,38,s4915
2,111,19,6,s4915
3,1191,1,1,s4915
4,3063,6,4,s4915
5,3175,14,10,s4915
6,3619,16,14,s4915
7,6042,3,2,s4915
0,80,45,6,s4918
1,91,72,6,s4918
2,92,14,5,s4918
3,103,32,6,s4918
4,368,8,4,s4918
5,3438,69,6,s4918
0,63,1,1,s4919
1,70,4,3,s4919
2,73,17,14,s4919
3,80,222,73,s4919
4,84,229,109,s4919
5,94,9,4,s4919
6,99,100,9,s4919
7,105,1180,245,s4919
8,116,23,7,s4919
9,185,2,2,s4919
10,199,10,2,s4919
11,201,1,1,s4919
12,403,157,67,s4919
13,610,1,1,s4919
14,1974,20,5,s4919
15,2042,2616,283,s4919
16,3123,148,96,s4919
17,3303,2426,269,s4919
18,5309,415,171,s4919
19,5489,19,2,s4919
0,584,78,4,s4934
1,797,25,1,s4934
2,3283,46,1,s4934
3,3372,2,1,s4934
4,4082,336,4,s4934
5,4150,99,4,s4934
6,4158,47,4,s4934
7,5999,136,4,s4934
8,6741,29,2,s4934
0,59,15,1,s4937
0,82,17,9,s4948
1,84,776,38,s4948
2,101,1,1,s4948
3,103,363,36,s4948
4,139,1,1,s4948
5,227,5,4,s4948
6,423,151,14,s4948
7,503,254,26,s4948
8,522,268,10,s4948
9,643,38,3,s4948
10,647,30,11,s4948
11,1146,72,17,s4948
12,1457,582,38,s4948
13,2240,938,46,s4948
14,2629,14,5,s4948
15,4390,18,1,s4948
16,5869,254,11,s4948
17,5872,62,4,s4948
18,5877,136,7,s4948
19,5881,672,19,s4948
20,5885,52,7,s4948
21,5893,71,10,s4948
22,5897,65,6,s4948
23,5901,17,3,s4948
24,7044,6,3,s4948
25,7312,120,8,s4948
26,7516,17,5,s4948
0,1622,3,1,s4949
1,2433,4,2,s4949
2,4236,1,1,s4949
3,4241,7,3,s4949
4,6848,109,8,s4949
5,8544,1,1,s4949
6,8546,1,1,s4949
7,8627,132,18,s4949
8,8628,227,21,s4949
9,8629,8,3,s4949
10,8668,4,1,s4949
11,8675,14,1,s4949
12,8697,5,1,s4949
13,8732,9,2,s4949
0,519,141,41,s4952
1,572,20,2,s4952
2,584,159,50,s4952
3,726,3,3,s4952
4,797,1,1,s4952
5,1064,25,8,s4952
6,2155,9,2,s4952
7,3283,33,13,s4952
8,3372,1,1,s4952
9,3563,7,1,s4952
10,4082,70,26,s4952
11,4145,1473,84,s4952
12,4150,250,56,s4952
13,4158,1254,83,s4952
14,4253,2,1,s4952
15,5999,1507,81,s4952
16,6741,23,12,s4952
17,6845,5,3,s4952
18,7101,68,17,s4952
19,7102,89,24,s4952
20,7104,22,11,s4952
21,7115,11,3,s4952
22,7529,1,1,s4952
23,7530,331,43,s4952
24,7762,4,2,s4952
25,7763,2,1,s4952
26,7766,2,2,s4952
0,58,4,4,s4957
1,59,475,315,s4957
2,60,1072,750,s4957
3,61,30,27,s4957
4,63,101,90,s4957
5,64,8,6,s4957
6,65,1,1,s4957
7,66,39,35,s4957
8,67,139,127,s4957
9,68,15,11,s4957
10,69,47,43,s4957
11,70,646,467,s4957
12,71,2,1,s4957
13,72,298,267,s4957
14,73,498,370,s4957
15,74,996,731,s4957
16,75,8,8,s4957
17,79,55,47,s4957
18,80,180,154,s4957
19,82,22897,10060,s4957
20,84,7509,4168,s4957
21,88,1984,1279,s4957
22,99,15,11,s4957
23,101,8692,5448,s4957
24,115,81,72,s4957
25,116,79,70,s4957
26,117,556,462,s4957
27,130,12,10,s4957
28,132,1848,987,s4957
29,138,3,3,s4957
30,150,211,130,s4957
31,185,21,18,s4957
32,190,54,47,s4957
33,192,2,2,s4957
34,199,27,16,s4957
35,200,2,2,s4957
36,201,4,3,s4957
37,227,7,7,s4957
38,403,5199,3304,s4957
39,418,2,2,s4957
40,423,9,9,s4957
41,428,3,2,s4957
42,432,3,2,s4957
43,452,5944,3427,s4957
44,554,6,6,s4957
45,594,3,2,s4957
46,600,2,1,s4957
47,607,23,22,s4957
48,623,6,5,s4957
49,624,2,2,s4957
50,633,640,474,s4957
51,760,38,29,s4957
52,1274,56,33,s4957
53,1390,1,1,s4957
54,1407,7,3,s4957
55,1457,131,88,s4957
56,1591,1,1,s4957
57,1791,2,2,s4957
58,1865,41,36,s4957
59,1868,1,1,s4957
60,1964,1,1,s4957
61,1974,4145,2609,s4957
62,2037,3,2,s4957
63,2055,4,2,s4957
64,2541,1,1,s4957
65,2609,79,67,s4957
66,3208,1,1,s4957
67,3461,33,29,s4957
68,3531,5,5,s4957
69,3591,57,55,s4957
70,3598,1,1,s4957
71,3640,261,237,s4957
72,3643,116,114,s4957
73,3726,5,5,s4957
74,3828,93,86,s4957
75,4252,278,257,s4957
76,4709,292,261,s4957
77,5457,44,24,s4957
78,6206,2133,1687,s4957
79,6613,9880,6256,s4957
0,80,2638,717,s4963
1,81,5027,1233,s4963
2,82,13663,1867,s4963
3,84,719,281,s4963
4,94,319,87,s4963
5,101,657,352,s4963
6,102,442,295,s4963
7,105,324,139,s4963
8,119,13369,2042,s4963
9,179,37,15,s4963
10,456,118,95,s4963
11,460,224,125,s4963
12,461,8130,1230,s4963
13,1647,17675,2209,s4963
14,2147,57,24,s4963
15,3603,440,195,s4963
16,3803,5160,1177,s4963
17,8362,1,1,s4963
0,82,310,39,s4964
1,84,3,1,s4964
2,101,1,1,s4964
3,105,15,7,s4964
4,111,32,18,s4964
5,113,1,1,s4964
6,147,2,2,s4964
7,474,3,1,s4964
8,1369,12,3,s4964
9,1370,6,2,s4964
10,1381,9,4,s4964
11,1781,2,1,s4964
12,3063,12,7,s4964
13,3175,38,15,s4964
14,3619,17,8,s4964
15,4015,1,1,s4964
16,4145,10,8,s4964
17,4917,11,2,s4964
18,6042,4,2,s4964
19,8075,2,2,s4964
20,8080,18,8,s4964
21,8449,11,6,s4964
0,1008,9,2,s4966
1,1487,9,1,s4966
2,1580,197,21,s4966
3,1737,8,1,s4966
4,1814,21,5,s4966
5,2144,6,4,s4966
6,4236,60,3,s4966
7,6848,18,4,s4966
8,7606,97,9,s4966
9,7872,2,1,s4966
10,8628,227,46,s4966
11,8668,61,18,s4966
12,8669,21,6,s4966
13,8670,29,5,s4966
14,8671,2,1,s4966
15,8672,20,6,s4966
16,8673,139,23,s4966
17,8675,735,49,s4966
18,8676,8,4,s4966
19,8677,24,5,s4966
20,8678,25,7,s4966
21,8679,24,4,s4966
22,8680,13,5,s4966
23,8681,21,7,s4966
24,8682,11,4,s4966
25,8684,5,3,s4966
26,8685,25,5,s4966
27,8686,16,7,s4966
28,8687,12,5,s4966
29,8688,6,1,s4966
30,8689,22,7,s4966
31,8690,4,3,s4966
32,8692,1,1,s4966
33,8693,53,7,s4966
34,8694,2,1,s4966
35,8695,9,4,s4966
36,8697,14,7,s4966
37,8698,7,2,s4966
38,8699,8,4,s4966
39,8700,20,3,s4966
40,8732,7,2,s4966
41,8733,2,1,s4966
0,119,1637,767,s4971
1,184,2869,917,s4971
2,1354,14810,1204,s4971
0,59,42,14,s4976
1,103,168,21,s4976
0,82,123,30,s4982
1,84,15,8,s4982
2,101,68,27,s4982
3,105,19,6,s4982
4,113,1,1,s4982
5,140,20,13,s4982
6,147,6,4,s4982
7,395,3,1,s4982
8,687,5,4,s4982
9,1369,24,9,s4982
10,1372,2,2,s4982
11,1376,1,1,s4982
12,1772,28,11,s4982
13,2410,1,1,s4982
14,2579,1,1,s4982
15,2659,3,2,s4982
16,3063,3,2,s4982
17,3175,155,33,s4982
18,3619,2,2,s4982
19,4145,8,8,s4982
20,4822,1,1,s4982
21,4916,13,7,s4982
22,6042,7,4,s4982
23,8075,6,5,s4982
24,8080,2,1,s4982
25,8448,1,1,s4982
26,8449,2,1,s4982
0,82,220,30,s4986
1,84,148,27,s4986
2,105,4,3,s4986
3,111,4,3,s4986
4,1369,2,1,s4986
5,3063,3,1,s4986
6,3175,9,4,s4986
7,3619,8,4,s4986
8,4145,3,3,s4986
9,6042,2,2,s4986
10,6666,2,2,s4986
11,8075,4,2,s4986
12,8080,11,5,s4986
13,8449,100,23,s4986
0,82,131,20,s4987
1,84,296,36,s4987
2,105,1,1,s4987
3,111,8,4,s4987
4,3175,1,1,s4987
5,4145,2,1,s4987
6,6042,6,4,s4987
7,8075,1,1,s4987
8,8080,10,6,s4987
9,8449,64,11,s4987
0,82,233,36,s4988
1,84,119,34,s4988
2,95,32,8,s4988
3,101,2,1,s4988
4,105,4,4,s4988
5,111,6,5,s4988
6,1369,1,1,s4988
7,3619,30,17,s4988
8,4145,7,6,s4988
9,6042,5,4,s4988
10,8075,4,1,s4988
11,8080,6,4,s4988
12,8449,71,20,s4988
0,82,96,20,s4992
1,84,265,36,s4992
2,95,6,2,s4992
3,105,3,2,s4992
4,111,7,4,s4992
5,395,1,1,s4992
6,3619,20,13,s4992
7,4145,2,2,s4992
8,6042,4,3,s4992
9,8075,1,1,s4992
10,8079,2,1,s4992
11,8080,9,3,s4992
12,8449,104,23,s4992
0,82,57,16,s4993
1,84,63,23,s4993
2,95,127,30,s4993
3,101,93,26,s4993
4,105,4,3,s4993
5,111,9,8,s4993
6,140,4,1,s4993
7,147,9,6,s4993
8,1369,6,3,s4993
9,1376,2,1,s4993
10,3063,2,1,s4993
11,3175,3,1,s4993
12,3241,1,1,s4993
13,3619,25,15,s4993
14,4145,6,5,s4993
15,4916,4,1,s4993
16,6042,8,7,s4993
17,6665,5,2,s4993
18,8075,13,7,s4993
19,8079,3,1,s4993
20,8080,12,5,s4993
21,8449,64,24,s4993
0,82,15,3,s4995
1,84,51,16,s4995
2,95,76,21,s4995
3,101,245,36,s4995
4,105,1,1,s4995
5,111,32,15,s4995
6,147,9,5,s4995
7,3175,3,2,s4995
8,3619,2,1,s4995
9,4145,2,2,s4995
10,6042,2,2,s4995
11,6665,7,4,s4995
12,8075,3,2,s4995
13,8080,29,16,s4995
14,8449,43,12,s4995
0,82,11,5,s4996
1,84,79,20,s4996
2,95,92,24,s4996
3,101,176,31,s4996
4,105,5,4,s4996
5,111,10,7,s4996
6,147,20,10,s4996
7,474,16,11,s4996
8,3063,13,8,s4996
9,3175,2,2,s4996
10,3619,1,1,s4996
11,4145,4,4,s4996
12,6042,4,4,s4996
13,6665,19,5,s4996
14,8075,1,1,s4996
15,8080,7,5,s4996
16,8449,60,22,s4996
0,82,89,26,s4997
1,84,2,1,s4997
2,95,256,37,s4997
3,101,57,24,s4997
4,105,12,8,s4997
5,111,9,4,s4997
6,113,2,2,s4997
7,147,21,9,s4997
8,342,1,1,s4997
9,458,8,2,s4997
10,474,2,2,s4997
11,1369,1,1,s4997
12,1370,2,1,s4997
13,1374,4,1,s4997
14,1772,12,7,s4997
15,1829,1,1,s4997
16,2659,1,1,s4997
17,3063,4,4,s4997
18,3175,9,5,s4997
19,3619,3,3,s4997
20,4145,3,3,s4997
21,4917,8,3,s4997
22,6042,3,2,s4997
23,8080,3,2,s4997
24,8375,1,1,s4997
25,8449,6,2,s4997
0,82,126,33,s4999
1,95,188,37,s4999
2,101,66,25,s4999
3,105,10,8,s4999
4,111,47,14,s4999
5,113,1,1,s4999
6,147,17,9,s4999
7,474,3,3,s4999
8,1369,4,1,s4999
9,1370,1,1,s4999
10,1381,1,1,s4999
11,1772,13,5,s4999
12,2659,3,1,s4999
13,3063,1,1,s4999
14,3175,17,8,s4999
15,3619,4,4,s4999
16,4145,2,2,s4999
17,4916,2,1,s4999
18,4917,4,3,s4999
19,6042,1,1,s4999
20,6665,4,2,s4999
21,8075,5,1,s4999
0,82,133,27,s5000
1,95,134,30,s5000
2,101,140,35,s5000
3,105,17,12,s5000
4,111,16,6,s5000
5,113,5,1,s5000
6,147,21,13,s5000
7,474,2,2,s5000
8,1360,3,1,s5000
9,1369,2,1,s5000
10,1370,3,2,s5000
11,1772,17,8,s5000
12,2659,3,3,s5000
13,3063,1,1,s5000
14,3175,10,4,s5000
15,3619,5,4,s5000
16,4917,5,4,s5000
17,6042,3,2,s5000
0,82,176,38,s5001
1,95,177,39,s5001
2,101,97,33,s5001
3,105,4,3,s5001
4,111,16,9,s5001
5,147,6,4,s5001
6,474,4,3,s5001
7,1772,3,2,s5001
8,3063,9,3,s5001
9,3175,3,2,s5001
10,4145,9,8,s5001
11,6042,1,1,s5001
12,8079,1,1,s5001
13,8080,14,8,s5001
0,80,1,1,s5004
1,91,143,6,s5004
2,103,85,6,s5004
3,3438,11,2,s5004
0,82,109,37,s5005
1,84,27,10,s5005
2,101,13,10,s5005
3,105,1,1,s5005
4,140,3,2,s5005
5,687,5,2,s5005
6,1369,12,4,s5005
7,1772,3,2,s5005
8,2659,2,1,s5005
9,3063,2,2,s5005
10,3175,334,40,s5005
11,4916,1,1,s5005
12,6042,3,2,s5005
13,6665,1,1,s5005
14,6666,1,1,s5005
15,8075,2,2,s5005
16,8375,1,1,s5005
0,82,98,27,s5016
1,95,253,39,s5016
2,101,80,25,s5016
3,105,5,5,s5016
4,111,3,3,s5016
5,147,16,10,s5016
6,474,12,7,s5016
7,1360,2,2,s5016
8,1369,1,1,s5016
9,1372,4,1,s5016
10,1376,1,1,s5016
11,1772,7,5,s5016
12,2659,1,1,s5016
13,3063,10,5,s5016
14,3175,11,6,s5016
15,4145,3,3,s5016
16,4916,1,1,s5016
17,8079,4,1,s5016
18,8080,8,5,s5016
0,82,62,22,s5018
1,95,222,37,s5018
2,101,126,30,s5018
3,105,7,5,s5018
4,111,15,5,s5018
5,147,11,8,s5018
6,474,1,1,s5018
7,1369,7,2,s5018
8,1370,10,4,s5018
9,1374,6,1,s5018
10,1772,9,7,s5018
11,3063,18,9,s5018
12,3175,3,3,s5018
13,3619,4,2,s5018
14,4145,1,1,s5018
15,4915,1,1,s5018
16,4917,2,2,s5018
17,6042,1,1,s5018
18,6665,1,1,s5018
19,8075,1,1,s5018
20,8080,12,5,s5018
0,82,90,25,s5019
1,95,191,34,s5019
2,101,112,30,s5019
3,105,13,11,s5019
4,111,20,9,s5019
5,113,2,1,s5019
6,147,16,11,s5019
7,474,9,7,s5019
8,1369,5,2,s5019
9,1372,1,1,s5019
10,1772,11,6,s5019
11,1781,1,1,s5019
12,3063,8,4,s5019
13,3175,2,2,s5019
14,3619,1,1,s5019
15,4145,3,3,s5019
16,4916,1,1,s5019
17,4917,17,6,s5019
18,6042,1,1,s5019
19,6665,4,3,s5019
20,8075,9,3,s5019
21,8080,3,3,s5019
0,82,46,24,s5023
1,84,19,9,s5023
2,101,30,17,s5023
3,105,1,1,s5023
4,140,22,10,s5023
5,147,7,3,s5023
6,474,2,1,s5023
7,687,2,2,s5023
8,1358,2,1,s5023
9,1360,1,1,s5023
10,1369,8,3,s5023
11,1370,26,8,s5023
12,1372,1,1,s5023
13,1772,2,2,s5023
14,2410,1,1,s5023
15,2659,9,6,s5023
16,3175,333,40,s5023
17,4145,8,7,s5023
0,82,33,17,s5024
1,84,20,8,s5024
2,101,20,9,s5024
3,105,2,2,s5024
4,140,5,4,s5024
5,147,1,1,s5024
6,395,5,2,s5024
7,474,2,2,s5024
8,687,8,6,s5024
9,1369,7,2,s5024
10,1370,27,8,s5024
11,1372,1,1,s5024
12,1376,1,1,s5024
13,1772,3,2,s5024
14,1781,1,1,s5024
15,2659,12,9,s5024
16,2962,5,2,s5024
17,3063,7,5,s5024
18,3175,344,40,s5024
19,3619,2,2,s5024
20,4145,7,6,s5024
21,6788,3,3,s5024
22,8075,3,2,s5024
23,8449,1,1,s5024
0,82,75,29,s5026
1,84,48,16,s5026
2,101,40,21,s5026
3,105,1,1,s5026
4,140,5,4,s5026
5,147,4,4,s5026
6,216,2,2,s5026
7,395,3,1,s5026
8,687,2,1,s5026
9,1191,4,4,s5026
10,1369,10,6,s5026
11,1370,16,6,s5026
12,1772,2,2,s5026
13,2410,2,2,s5026
14,2659,6,6,s5026
15,3063,1,1,s5026
16,3175,273,39,s5026
17,4145,10,7,s5026
18,4916,4,2,s5026
19,6788,5,5,s5026
20,8079,7,2,s5026
0,82,38,15,s5027
1,84,43,15,s5027
2,101,35,22,s5027
3,105,1,1,s5027
4,140,3,3,s5027
5,147,3,3,s5027
6,1358,1,1,s5027
7,1369,15,8,s5027
8,1370,14,7,s5027
9,1772,6,5,s5027
10,2410,5,4,s5027
11,2659,16,11,s5027
12,3063,2,2,s5027
13,3175,325,40,s5027
14,3619,3,3,s5027
15,4145,4,4,s5027
16,6788,1,1,s5027
17,8075,4,2,s5027
18,8449,1,1,s5027
0,80,186,3,s503
1,102,150,7,s503
2,2232,1167,29,s503
3,2233,6785,106,s503
4,2234,3888,46,s503
5,2235,5720,82,s503
6,2240,2466,36,s503
7,2843,1908,51,s503
8,2844,1130,16,s503
0,80,49,4,s5035
1,91,6,1,s5035
2,92,62,5,s5035
3,102,46,5,s5035
4,103,46,6,s5035
5,179,30,6,s5035
6,4584,1,1,s5035
0,80,58,6,s5041
1,91,100,6,s5041
2,103,67,6,s5041
3,368,4,4,s5041
4,3438,11,3,s5041
0,82,3,1,s5057
1,1413,5,1,s5057
0,79,1,1,s5062
1,82,2,1,s5062
2,95,30,14,s5062
3,101,1,1,s5062
4,105,41,18,s5062
5,111,17,5,s5062
6,113,2,2,s5062
7,147,6,5,s5062
8,458,4,1,s5062
9,1369,5,2,s5062
10,1372,7,5,s5062
11,1381,1,1,s5062
12,1772,30,18,s5062
13,2659,3,2,s5062
14,3081,1,1,s5062
15,3175,292,40,s5062
16,3619,4,3,s5062
17,4145,8,7,s5062
18,4777,34,9,s5062
19,4822,2,1,s5062
20,4917,22,12,s5062
21,6042,5,2,s5062
22,8075,1,1,s5062
23,8080,1,1,s5062
0,82,5,4,s5065
1,95,12,6,s5065
2,101,16,8,s5065
3,105,31,12,s5065
4,111,7,7,s5065
5,147,18,10,s5065
6,395,1,1,s5065
7,458,2,2,s5065
8,1368,3,3,s5065
9,1369,6,4,s5065
10,1372,9,9,s5065
11,1374,3,2,s5065
12,1381,10,8,s5065
13,1772,39,19,s5065
14,1914,1,1,s5065
15,2659,2,2,s5065
16,3175,308,39,s5065
17,3619,5,4,s5065
18,4145,2,2,s5065
19,4916,5,5,s5065
20,4917,20,9,s5065
21,6042,2,2,s5065
22,6665,1,1,s5065
23,8075,11,4,s5065
24,8080,1,1,s5065
0,82,4,3,s5066
1,95,2,2,s5066
2,101,15,9,s5066
3,105,29,16,s5066
4,111,1,1,s5066
5,113,7,4,s5066
6,140,1,1,s5066
7,147,12,9,s5066
8,474,1,1,s5066
9,1368,1,1,s5066
10,1369,24,6,s5066
11,1372,7,7,s5066
12,1381,3,2,s5066
13,1772,23,13,s5066
14,1781,1,1,s5066
15,3175,320,38,s5066
16,4145,1,1,s5066
17,4777,6,4,s5066
18,4916,8,6,s5066
19,4917,11,5,s5066
20,6042,11,4,s5066
21,8075,9,4,s5066
22,8080,7,3,s5066
23,8449,16,8,s5066
0,82,13,5,s5067
1,95,39,15,s5067
2,101,59,22,s5067
3,105,29,15,s5067
4,111,4,3,s5067
5,147,6,5,s5067
6,342,1,1,s5067
7,474,10,9,s5067
8,1369,14,7,s5067
9,1372,6,5,s5067
10,1373,2,1,s5067
11,1381,8,4,s5067
12,1771,1,1,s5067
13,1772,28,15,s5067
14,2962,3,1,s5067
15,3175,259,39,s5067
16,4145,8,8,s5067
17,4777,1,1,s5067
18,4917,23,12,s5067
19,6042,4,3,s5067
20,8080,2,1,s5067
0,79,3,2,s5068
1,82,6,5,s5068
2,95,1,1,s5068
3,101,52,21,s5068
4,105,18,10,s5068
5,113,1,1,s5068
6,147,8,7,s5068
7,642,2,2,s5068
8,1372,7,5,s5068
9,1381,20,14,s5068
10,1772,65,20,s5068
11,3081,2,2,s5068
12,3175,277,39,s5068
13,3619,2,2,s5068
14,4145,1,1,s5068
15,4777,2,1,s5068
16,4917,31,12,s5068
17,6042,19,4,s5068
18,8075,2,1,s5068
19,8375,1,1,s5068
0,79,5,3,s5069
1,82,4,3,s5069
2,95,2,1,s5069
3,101,73,28,s5069
4,105,17,7,s5069
5,113,1,1,s5069
6,147,14,7,s5069
7,342,1,1,s5069
8,474,1,1,s5069
9,1368,2,2,s5069
10,1369,2,2,s5069
11,1372,10,9,s5069
12,1381,20,12,s5069
13,1772,45,19,s5069
14,3175,287,40,s5069
15,3619,1,1,s5069
16,4145,4,2,s5069
17,4777,6,2,s5069
18,4917,22,9,s5069
19,8080,3,2,s5069
0,82,3,2,s5073
1,101,79,28,s5073
2,105,18,13,s5073
3,147,8,5,s5073
4,390,1,1,s5073
5,474,11,7,s5073
6,1368,1,1,s5073
7,1369,20,6,s5073
8,1372,1,1,s5073
9,1381,12,6,s5073
10,1772,17,11,s5073
11,2659,1,1,s5073
12,3175,327,40,s5073
13,4145,1,1,s5073
14,4917,12,9,s5073
15,6042,3,3,s5073
16,8034,1,1,s5073
17,8080,4,3,s5073
0,58,11,10,s5086
1,59,3963,649,s5086
2,60,18,7,s5086
3,61,96,65,s5086
4,62,199,142,s5086
5,64,2,1,s5086
6,66,55,32,s5086
7,68,50,44,s5086
8,69,7,6,s5086
9,70,630,306,s5086
10,71,1,1,s5086
11,72,7,6,s5086
12,73,195,103,s5086
13,74,180,136,s5086
14,75,32,26,s5086
15,77,1,1,s5086
16,79,30,17,s5086
17,80,35,20,s5086
18,82,3,2,s5086
19,84,703,236,s5086
20,99,8,7,s5086
21,101,626,397,s5086
22,102,4,4,s5086
23,103,1,1,s5086
24,105,49,30,s5086
25,115,88,72,s5086
26,116,120,87,s5086
27,117,133,94,s5086
28,118,96,85,s5086
29,133,3,2,s5086
30,145,1,1,s5086
31,191,2,2,s5086
32,192,3,3,s5086
33,196,1,1,s5086
34,199,10,8,s5086
35,201,14,7,s5086
36,227,21,17,s5086
37,342,6,6,s5086
38,344,54,15,s5086
39,350,1,1,s5086
40,515,6028,909,s5086
41,554,11,8,s5086
42,564,53,33,s5086
43,597,18,16,s5086
44,607,7,3,s5086
45,623,90,45,s5086
46,636,1345,524,s5086
47,637,23,21,s5086
48,642,1203,450,s5086
49,760,23,17,s5086
50,982,1,1,s5086
51,1138,14,12,s5086
52,1145,863,420,s5086
53,1610,4,3,s5086
54,2037,1,1,s5086
55,2048,1,1,s5086
56,2470,519,417,s5086
57,2843,542,218,s5086
58,3232,1,1,s5086
59,3464,1,1,s5086
60,4183,2,2,s5086
61,4184,1,1,s5086
62,4203,1987,254,s5086
63,4281,3,3,s5086
0,82,1402,239,s5087
1,84,266,79,s5087
2,89,1371,213,s5087
3,101,1210,200,s5087
4,124,47,19,s5087
5,438,20,16,s5087
6,440,2,1,s5087
7,441,3,2,s5087
8,442,62,36,s5087
9,444,245,82,s5087
10,446,96,32,s5087
11,450,22,11,s5087
12,515,93,41,s5087
13,1126,59,50,s5087
14,1323,1,1,s5087
15,1325,5,5,s5087
16,1571,1,1,s5087
17,1647,17,13,s5087
18,1827,139,100,s5087
19,2543,3,2,s5087
20,2779,496,177,s5087
0,80,13,2,s5094
1,91,162,6,s5094
2,102,65,6,s5094
0,80,53,6,s5095
1,91,162,6,s5095
2,102,25,5,s5095
0,82,31,21,s5100
1,84,3,2,s5100
2,101,38,22,s5100
3,105,1,1,s5100
4,140,11,8,s5100
5,147,2,2,s5100
6,474,1,1,s5100
7,687,25,16,s5100
8,1369,7,6,s5100
9,1370,27,13,s5100
10,1372,3,2,s5100
11,1771,14,8,s5100
12,1772,13,7,s5100
13,2410,2,2,s5100
14,2659,10,4,s5100
15,2962,1,1,s5100
16,3063,2,2,s5100
17,3175,290,40,s5100
18,4145,1,1,s5100
19,4276,2,1,s5100
20,4915,12,9,s5100
21,4916,4,3,s5100
22,4917,2,1,s5100
23,5794,6,3,s5100
24,6038,2,1,s5100
25,8075,10,4,s5100
0,82,1,1,s5101
1,105,234,37,s5101
2,113,6,3,s5101
3,140,12,10,s5101
4,687,26,13,s5101
5,1368,32,12,s5101
6,1369,37,19,s5101
7,1370,20,9,s5101
8,1372,3,3,s5101
9,1381,3,2,s5101
10,1772,15,11,s5101
11,1788,2,1,s5101
12,2410,1,1,s5101
13,2659,14,9,s5101
14,3063,4,1,s5101
15,3175,54,10,s5101
16,3619,1,1,s5101
17,3812,1,1,s5101
18,4145,11,9,s5101
19,4276,4,4,s5101
20,4914,10,7,s5101
21,4916,21,11,s5101
22,4917,5,3,s5101
23,6788,1,1,s5101
24,8375,1,1,s5101
